seqnames	start	end	width	strand	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
chr7	138899388	138900239	852	+	0	NA	NA	NA	NA	NA	Gm18258
chr7	138820745	138821024	280	+	0	NA	NA	NA	NA	NA	Gm45506
chr8	78604294	78604707	414	+	3.7988992671076147	0.9851452491880568	0.9625369630751113	1.0234882264060974	0.3060770637936966	NA	Gm2253
chr8	34152690	34152971	282	+	0.13237244578194376	0.5656600217414348	3.533811540930396	0.16007079471830168	0.8728253069336135	NA	Gm45269
chr12	3171874	3201049	29176	+	0.3418948717636882	-2.129900086153668	3.481347383759169	-0.6118033770745956	0.5406678551213684	NA	Gm9077
chr7	102647630	102648166	537	-	0.6236428035982632	-0.7533266743244073	2.4372957875275567	-0.30908299196980005	0.7572583966262671	NA	Gm2996
chr8	62193441	62194212	772	-	0	NA	NA	NA	NA	NA	Gm2961
chr7	108393167	108397513	4347	+	0	NA	NA	NA	NA	NA	Olfr495
chr7	142250822	142251538	717	-	0	NA	NA	NA	NA	NA	Gm47762
chr7	10344746	10351671	6926	+	0	NA	NA	NA	NA	NA	Gm45400
chr7	140368510	140370102	1593	+	0	NA	NA	NA	NA	NA	Olfr529-ps1
chr7	103903487	103908650	5164	+	0	NA	NA	NA	NA	NA	Olfr65
chr8	60846312	60846668	357	+	0	NA	NA	NA	NA	NA	Gm45485
chr7	113420374	113421094	721	+	0	NA	NA	NA	NA	NA	Gm45614
chr7	105326661	105327214	554	+	0	NA	NA	NA	NA	NA	Gm45331
chr9	51130307	51165517	35211	-	0.7259756354153812	0.43571315205602434	2.04773705404211	0.21277788141595266	0.8315002167640381	NA	Gm32742
chr7	11660820	11661447	628	+	0.20158779327597393	-0.1690949310190639	3.533811540930396	-0.047850579766498785	0.9618353258699847	NA	Gm45283
chr7	11952422	11953403	982	-	0	NA	NA	NA	NA	NA	Gm45387
chr7	141177885	141178464	580	-	16.137559482008317	0.1662332633913173	0.4909047862750571	0.3386262836275867	0.7348912797592302	0.9894929608619422	Gm5905
chr18	90579777	90592528	12752	+	73.93371008002455	-0.07406950688942113	0.3161649081112455	-0.23427491473329198	0.8147715592172953	0.9910964756845481	Gm45871
chr8	88391121	88392228	1108	+	0	NA	NA	NA	NA	NA	Gm45497
chr8	65184244	65184591	348	+	0	NA	NA	NA	NA	NA	Gm45249
chr7	104942970	104943250	281	+	0	NA	NA	NA	NA	NA	Gm45273
chr7	101980083	101980260	178	-	0	NA	NA	NA	NA	NA	Gm45313
chr8	15437866	15438160	295	+	0	NA	NA	NA	NA	NA	Gm45678
chr16	23988482	23988595	114	+	0	NA	NA	NA	NA	NA	Gm37419
chr7	11997725	11999663	1939	-	0	NA	NA	NA	NA	NA	Gm17850
chr7	101852959	101853276	318	+	0	NA	NA	NA	NA	NA	Gm45319
chr8	26780315	26780509	195	+	0.1264802348616994	-0.8770124986578376	3.533811540930396	-0.24817749574357162	0.8039970775614641	NA	Gm45647
chr19	8473313	8541798	68486	-	0	NA	NA	NA	NA	NA	Gm8189
chr8	88728203	88729040	838	-	0	NA	NA	NA	NA	NA	Gm17910
chr8	63522920	63525878	2959	+	0	NA	NA	NA	NA	NA	Gm18645
chr8	63999252	63999627	376	-	0	NA	NA	NA	NA	NA	Gm45513
chr7	9788326	9792902	4577	-	0	NA	NA	NA	NA	NA	Gm18192
chr7	11560389	11560821	433	+	0	NA	NA	NA	NA	NA	Gm3816
chr8	56453515	56454439	925	+	0	NA	NA	NA	NA	NA	Gm7419
chr8	11714815	11715239	425	-	0.28783343698394936	-0.8770124986578379	3.533811540930396	-0.2481774957435717	0.8039970775614641	NA	Gm45420
chr8	40712681	40713287	607	-	0.3387609074646238	1.8119678716182361	3.4889536314136804	0.5193442111995192	0.6035207279774681	NA	Gm8423
chr8	56560916	56561388	473	+	1.5081018395989687	0.9137837036352768	1.594301838151447	0.5731560246426022	0.5665390564801638	NA	Gm2767
chr7	138929724	138930216	493	-	0	NA	NA	NA	NA	NA	Gm45668
chr7	6446874	6447117	244	+	0	NA	NA	NA	NA	NA	Olfr1345-ps1
chr7	142240344	142241078	735	-	0	NA	NA	NA	NA	NA	Gm40460
chr8	57291520	57292052	533	-	4.04484873420925	0.5116242418619659	0.8405233689293538	0.6086972245800438	0.5427251470094828	NA	Gm17994
chr8	78197519	78197849	331	-	0	NA	NA	NA	NA	NA	Gm45574
chr7	104911013	104911377	365	+	0	NA	NA	NA	NA	NA	Gm45275
chr8	29286431	29286981	551	-	206.41519179592274	-0.12366631690531064	0.34098472418176745	-0.3626740675907473	0.7168483737050998	0.9879666092690754	Nudc-ps1
chr8	90816145	90817393	1249	-	0.37944070458509815	-2.2406929311185566	3.476844543425544	-0.6444616384576473	0.5192761257389703	NA	Gm19935
chr8	27447100	27620917	173818	+	0.28783343698394914	-0.8770124986578376	3.533811540930396	-0.24817749574357162	0.8039970775614641	NA	Gm45861
chr8	53911739	53912441	703	+	0	NA	NA	NA	NA	NA	Gm19921
chr8	37103866	37106827	2962	+	0	NA	NA	NA	NA	NA	Gm3433
chr7	7153687	7154517	831	-	0	NA	NA	NA	NA	NA	Vmn2r-ps35
chr11	90187683	90251255	63573	+	7.599494596984184	0.09848070583480352	0.7949833681788251	0.12387769326596916	0.9014121150827079	0.9986629336214587	Gm45716
chr7	11001029	11001932	904	-	0	NA	NA	NA	NA	NA	Gm18122
chr8	43749052	43750400	1349	-	0	NA	NA	NA	NA	NA	Gm45657
chr7	11107677	11108355	679	-	0.09341886589348747	-0.8770124986578378	3.533811540930396	-0.24817749574357167	0.8039970775614641	NA	Gm4157
chr8	87051397	87052247	851	-	0	NA	NA	NA	NA	NA	Gm18602
chr7	102676536	102676690	155	+	0	NA	NA	NA	NA	NA	Gm45687
chr10	95823973	95842930	18958	-	0	NA	NA	NA	NA	NA	Gm33543
chr7	140992580	140993513	934	-	0.4996595490078216	-0.9355704895261354	3.059079197195855	-0.30583402037571905	0.7597310242396339	NA	Gm7514
chr16	84515121	84523888	8768	+	0	NA	NA	NA	NA	NA	A730009L09Rik
chr8	35800686	35801853	1168	-	0	NA	NA	NA	NA	NA	Gm45566
chr7	101790536	101790850	315	+	8.515708654901184	-0.17538782583910123	0.6468481035852587	-0.2711422123169045	0.786281656421276	0.99019409495233	Gm45380
chr8	35052123	35053383	1261	-	0.24768026789551634	1.2907664701075139	3.5246758280626884	0.3662085630203825	0.7142094529904296	NA	Gm8291
chr8	40748003	40749092	1090	-	0	NA	NA	NA	NA	NA	Gm5749
chr8	91688374	91689135	762	-	4.156321099471737	-2.1045998966176485	1.1713704100994633	-1.7966988737908642	0.0723834378578734	NA	Gm9619
chr8	28083330	28084920	1591	-	0	NA	NA	NA	NA	NA	Gm8096
chr7	102711379	102711479	101	-	0	NA	NA	NA	NA	NA	Gm45688
chr7	11182400	11188803	6404	+	0	NA	NA	NA	NA	NA	Gm6909
chr7	11716716	11720271	3556	+	0	NA	NA	NA	NA	NA	Gm19093
chr7	45512357	45512567	211	-	0	NA	NA	NA	NA	NA	Gm45478
chr10	112008922	112049286	40365	-	0.44837347921147047	2.215178127500686	3.4635594234354556	0.6395669473756226	0.5224541765282865	NA	Gm7269
chr8	11738621	11739366	746	+	2.20754459143562	0.7905533472511249	1.6213839800438463	0.4875793500992568	0.6258478251794173	NA	Gm18991
chr7	10845737	10846141	405	-	0	NA	NA	NA	NA	NA	Gm4903
chr7	11773668	11773986	319	-	0	NA	NA	NA	NA	NA	Gm45616
chr8	59219317	59221173	1857	+	0	NA	NA	NA	NA	NA	Gm5740
chr7	10810780	10821006	10227	+	0	NA	NA	NA	NA	NA	Gm7203
chr4	156130513	156133420	2908	+	4.043946965081507	1.3349821738179948	0.9479881917574112	1.4082265849146935	0.15906398657416246	NA	Rnf223
chr7	114208634	114209088	455	-	1.2101261367130391	-1.0449952778031966	1.7404957624596369	-0.6004009319312724	0.5482390668763537	NA	Gm45454
chr7	16228900	16229151	252	+	0	NA	NA	NA	NA	NA	Gm45409
chr8	37371824	37373165	1342	-	0	NA	NA	NA	NA	NA	Gm6203
chr7	46967248	46967357	110	+	0	NA	NA	NA	NA	NA	Gm19248
chr7	11314461	11315061	601	+	0	NA	NA	NA	NA	NA	Gm45870
chr7	11201406	11211327	9922	-	0	NA	NA	NA	NA	NA	Gm9689
chr8	83267086	83267627	542	+	0.20199649092692928	-0.1556739864148563	3.533811540930396	-0.04405271322812813	0.9648623855402565	NA	Gm17999
chr9	3137043	3138739	1697	-	0.3493402730443148	-0.9045017854489275	3.3394399188169177	-0.27085433708577406	0.7865030663296926	NA	Gm32390
chr8	75079141	75079871	731	+	0	NA	NA	NA	NA	NA	Gm2059
chr8	104292622	104310145	17524	-	0.2647448915638875	1.3790224838543739	3.5233618392194344	0.3913939432800017	0.6955060685493211	NA	Cmtm1
chr9	38189727	38190658	932	+	0	NA	NA	NA	NA	NA	Olfr892-ps1
chr8	75294570	75294762	193	+	0	NA	NA	NA	NA	NA	Gm45907
chr8	69540957	69541347	391	+	0	NA	NA	NA	NA	NA	Rps7-ps1
chr8	112236613	112236966	354	-	0	NA	NA	NA	NA	NA	Gm3635
chr8	71695608	71696014	407	+	0	NA	NA	NA	NA	NA	Gm45756
chr4	60817589	60821463	3875	-	0	NA	NA	NA	NA	NA	Mup22
chr8	72283698	72284154	457	-	1.1152827120784656	-0.7692173860886479	2.4807209964544645	-0.3100781535642424	0.7565015249862793	NA	Gm39197
chr8	69366510	69395539	29030	-	207.19410511221474	0.24082835135473749	0.2098185742613507	1.1477932885711106	0.2510539085925201	0.8807604455356374	Gm10033
chr8	72515358	72516420	1063	+	4.21201949565003	-0.061306657919409785	1.1109747894871982	-0.055182762470881636	0.9559928615642562	NA	Gm18646
chr8	83489743	83490799	1057	-	0	NA	NA	NA	NA	NA	Gm33242
chr8	68950321	68950544	224	+	0	NA	NA	NA	NA	NA	Gm45780
chr8	73436571	73437604	1034	-	0	NA	NA	NA	NA	NA	Gm7943
chr8	67584906	67585190	285	-	0	NA	NA	NA	NA	NA	Gm36247
chr8	20122384	20122494	111	+	0	NA	NA	NA	NA	NA	Gm21769
chr8	19942830	19943265	436	-	0	NA	NA	NA	NA	NA	Gm20786
chr9	4228796	4229129	334	-	0	NA	NA	NA	NA	NA	Gm45860
chr9	20313488	20313633	146	-	0	NA	NA	NA	NA	NA	Gm45815
chr8	75405340	75406589	1250	-	99.18264337621615	-0.3068094299920337	0.3406693455829547	-0.9006076829924929	0.36779694816909553	0.9335156289191744	Gm10358
chr8	68299069	68299456	388	+	0	NA	NA	NA	NA	NA	Gm45739
chr8	71760118	71760591	474	+	0	NA	NA	NA	NA	NA	Gm29705
chr13	56426594	56433753	7160	+	0	NA	NA	NA	NA	NA	Gm3045
chr8	83546440	83548267	1828	+	0	NA	NA	NA	NA	NA	Gm18000
chr8	104984464	104996811	12348	+	0	NA	NA	NA	NA	NA	Gm5743
chr8	48270248	48270985	738	-	0	NA	NA	NA	NA	NA	Gm32842
chr8	124160073	124160684	612	+	0	NA	NA	NA	NA	NA	Gm3889
chr8	111318037	111318430	394	+	0	NA	NA	NA	NA	NA	Gm45712
chr1	72692864	72693452	589	+	0	NA	NA	NA	NA	NA	Gm18035
chr8	71877780	71878563	784	+	0	NA	NA	NA	NA	NA	Vmn2r-ps91
chr8	127040348	127040700	353	-	0	NA	NA	NA	NA	NA	Gm5358
chr9	19219070	19232174	13105	-	0	NA	NA	NA	NA	NA	AC119987.1
chr18	70432355	70433856	1502	-	0	NA	NA	NA	NA	NA	Gm45879
chr8	107444284	107444692	409	-	0	NA	NA	NA	NA	NA	Gm45900
chr8	105110624	105111421	798	+	0	NA	NA	NA	NA	NA	Gm8804
chr8	95921529	95922613	1085	+	0.1264802348616994	-0.8770124986578375	3.533811540930396	-0.24817749574357156	0.8039970775614642	NA	Gm8637
chr8	107690626	107690844	219	-	0	NA	NA	NA	NA	NA	Gm8940
chr8	48630930	48631169	240	-	0	NA	NA	NA	NA	NA	Gm45772
chr1	86377100	86378276	1177	-	0	NA	NA	NA	NA	NA	Gm45908
chr9	38003071	38004895	1825	+	0	NA	NA	NA	NA	NA	Olfr882-ps1
chr8	69329218	69329554	337	+	0	NA	NA	NA	NA	NA	Gm7688
chr8	75274482	75275664	1183	-	0.43487194944339824	-0.25692037171934323	2.700740073664683	-0.09512961807195439	0.9242118729299592	NA	Gm9644
chr9	19875510	19876639	1130	+	0	NA	NA	NA	NA	NA	Olfr861-ps1
chr9	19168407	19177312	8906	-	1.7913756102596992	1.2086626156023603	1.4280961363048021	0.8463454139227448	0.39736008022244407	NA	Olfr839-ps1
chr9	19657057	19658647	1591	-	0	NA	NA	NA	NA	NA	Olfr856-ps1
chr8	72078774	72079092	319	-	0	NA	NA	NA	NA	NA	Gm45735
chr8	122836551	122836797	247	+	0.3571957947637637	-1.0451682041021937	3.499253436734604	-0.29868319714433506	0.7651817788813724	NA	Gm45893
chr9	37729977	37731104	1128	-	0	NA	NA	NA	NA	NA	Olfr151
chr9	19364855	19365563	709	+	0	NA	NA	NA	NA	NA	Gm7751
chr8	109340691	109340864	174	-	10.986729127263267	0.09576549421074838	0.5503396176188563	0.17401163053660407	0.8618563218343083	0.9934702313253594	Gm1943
chr8	19711128	19711705	578	-	0	NA	NA	NA	NA	NA	Gm7760
chr8	72531031	72531208	178	+	0	NA	NA	NA	NA	NA	Gm35857
chr8	66845797	66846592	796	+	0.22237509050321969	-1.6350980288280492	3.50724924104779	-0.4662052555864447	0.6410685878174578	NA	LOC665443
chr9	37968355	37968583	229	+	0	NA	NA	NA	NA	NA	Olfr880-ps1
chr8	69470069	69470406	338	+	0	NA	NA	NA	NA	NA	Gm45850
chr8	69225536	69225792	257	-	0	NA	NA	NA	NA	NA	Gm33178
chr8	75383802	75384628	827	+	0	NA	NA	NA	NA	NA	Umpk-ps
chr8	48070002	48070628	627	-	0	NA	NA	NA	NA	NA	Gm2607
chr8	70010549	70011002	454	-	7.346497713009463	-0.426866373971374	0.833319256268171	-0.5122483019089191	0.6084772420224531	0.9810869419437461	Gm7730
chr8	72035245	72035655	411	+	0.37884074745570473	1.954385827550473	3.4791734011059745	0.5617385517287539	0.574294163882858	NA	Gm45734
chr8	105045166	105045502	337	+	0	NA	NA	NA	NA	NA	Gm45725
chr8	124781733	124782148	416	+	0	NA	NA	NA	NA	NA	Gm45856
chr8	104223747	104224100	354	+	0	NA	NA	NA	NA	NA	Gm45750
chr8	76116595	76117027	433	-	0	NA	NA	NA	NA	NA	Gm45742
chr9	19941510	19942438	929	-	0	NA	NA	NA	NA	NA	Olfr863-ps1
chr8	104701705	104720965	19261	-	0	NA	NA	NA	NA	NA	Gm5159
chr9	19996433	19997362	930	+	0	NA	NA	NA	NA	NA	Olfr864-ps1
chr8	110011375	110014324	2950	-	0	NA	NA	NA	NA	NA	Gm45888
chr8	128633936	128634882	947	+	0	NA	NA	NA	NA	NA	Gm9204
chr8	72795136	72795487	352	-	0.11292030248820788	0.565660021741436	3.533811540930396	0.16007079471830205	0.8728253069336132	NA	Gm45791
chr9	19029218	19029992	775	+	0	NA	NA	NA	NA	NA	Gm45814
chr9	20024684	20024768	85	-	0	NA	NA	NA	NA	NA	Olfr865-ps1
chr8	104675536	104682211	6676	-	0	NA	NA	NA	NA	NA	Gm7208
chr8	71704205	71704968	764	-	0	NA	NA	NA	NA	NA	Gm18860
chr8	83749504	83749656	153	+	0	NA	NA	NA	NA	NA	Gm45778
chr9	19612882	19613276	395	+	0	NA	NA	NA	NA	NA	Gm45730
chr9	19533644	19533869	226	-	0	NA	NA	NA	NA	NA	Olfr852-ps1
chr16	48399453	48412416	12964	-	0	NA	NA	NA	NA	NA	Gm5485
chr8	20596464	20597041	578	-	0	NA	NA	NA	NA	NA	Gm21112
chr18	62566410	62579152	12743	-	0	NA	NA	NA	NA	NA	Gm36368
chr9	19737451	19738380	930	+	0	NA	NA	NA	NA	NA	Olfr858-ps1
chr8	113647900	113648263	364	-	0	NA	NA	NA	NA	NA	Gm45789
chr8	67053650	67054133	484	-	0	NA	NA	NA	NA	NA	Gm7639
chr8	72771658	72784333	12676	-	0	NA	NA	NA	NA	NA	Gm45704
chr9	3187110	3188331	1222	+	0	NA	NA	NA	NA	NA	Gm7344
chr8	20019133	20019411	279	-	0	NA	NA	NA	NA	NA	Gm45754
chr9	19403600	19404529	930	-	0	NA	NA	NA	NA	NA	Olfr848-ps1
chr8	19903392	19925713	22322	+	0.26474489156388764	1.379022483854374	3.5233618392194344	0.3913939432800018	0.6955060685493211	NA	Gm31371
chr8	76395132	76395724	593	-	0	NA	NA	NA	NA	NA	Gm7990
chr1	72706289	72706502	214	-	0	NA	NA	NA	NA	NA	Gm45859
chr8	104886862	104902787	15926	+	0	NA	NA	NA	NA	NA	Gm8798
chr8	104324440	104324680	241	-	0	NA	NA	NA	NA	NA	Gm45878
chr8	120597110	120597563	454	-	0	NA	NA	NA	NA	NA	Gm45834
chr9	38069587	38070748	1162	+	0	NA	NA	NA	NA	NA	Olfr886-ps1
chr8	105503406	105503946	541	+	0	NA	NA	NA	NA	NA	Gm8838
chr8	73871693	73872536	844	+	0	NA	NA	NA	NA	NA	Gm7948
chr9	19690619	19691551	933	+	0.2878334369839493	-0.8770124986578375	3.533811540930396	-0.24817749574357156	0.8039970775614642	NA	Gm7769
chr8	124005305	124006046	742	+	0.10423532504036495	0.565660021741436	3.533811540930396	0.16007079471830205	0.8728253069336132	NA	Gm17827
chr8	83477471	83479216	1746	-	1.284832732824658	-0.4974853487421736	1.814993046732346	-0.2740976609457705	0.7840095713235814	NA	Gm5910
chr8	71523574	71524285	712	+	3.5284011054900137	-1.1688591222148812	1.096485708834837	-1.0660048852410038	0.28642143355413674	NA	Gm7850
chr9	19136317	19140641	4325	+	0	NA	NA	NA	NA	NA	Olfr837
chr8	70703457	70717650	14194	+	0.6979778600519047	0.2905690785532026	2.4326314102579296	0.11944640578425887	0.904921697931432	NA	Iqcn
chr9	118571608	118572271	664	-	0.08907618843872146	-0.8770124986578376	3.533811540930396	-0.24817749574357162	0.8039970775614641	NA	Gm18935
chr18	44116263	44119567	3305	+	0	NA	NA	NA	NA	NA	Gm37797
chr8	67310687	67311539	853	+	0	NA	NA	NA	NA	NA	Gm45880
chr8	20381081	20381658	578	+	0	NA	NA	NA	NA	NA	Gm7807
chr8	104755779	104764069	8291	+	0	NA	NA	NA	NA	NA	Gm6831
chr8	19140778	19159440	18663	+	0	NA	NA	NA	NA	NA	Gm45826
chr8	104310832	104312769	1938	-	0	NA	NA	NA	NA	NA	Gm45710
chr8	72036069	72036588	520	-	0	NA	NA	NA	NA	NA	Gm18924
chr9	4977959	4979174	1216	+	1.5570446307891856	0.4406163463323565	1.613175327730237	0.27313605580139305	0.7847486315632173	NA	Gm7390
chr9	19153584	19154560	977	-	0	NA	NA	NA	NA	NA	Olfr838-ps1
chr9	3233346	3236427	3082	+	0	NA	NA	NA	NA	NA	Olfr369-ps1
chr8	126981593	126982232	640	-	0.21701168620664793	1.2510939511976131	3.5293109330470878	0.354486746827223	0.7229741345512755	NA	Gm38574
chr8	20001099	20008736	7638	+	4.027908507395221	0.012306185603742196	0.9539195592826146	0.012900653397857715	0.9897070533341679	NA	Gm40466
chr8	68316997	68318080	1084	-	0	NA	NA	NA	NA	NA	Gm19170
chr8	18905439	18906533	1095	-	0	NA	NA	NA	NA	NA	Gm45770
chr8	69239202	69240030	829	-	2.195111043733548	-0.9951455270610562	1.1443642947220223	-0.8696055370224455	0.3845160108195289	NA	Gm7684
chr8	122596899	122597254	356	-	5.3549113741804995	1.317823589514529	0.8221519547344583	1.6028954038553183	0.10895774859735798	0.7330702726173871	Gm45857
chr8	93238653	93251175	12523	-	0	NA	NA	NA	NA	NA	Gm45727
chr9	3494379	3497463	3085	-	0.11292030248820796	0.565660021741436	3.533811540930396	0.16007079471830205	0.8728253069336132	NA	Gm5362
chr8	118381726	118382191	466	-	0	NA	NA	NA	NA	NA	Gm45722
chr8	71223949	71224453	505	+	0	NA	NA	NA	NA	NA	Aprt-ps
chr8	124765261	124766214	954	+	0	NA	NA	NA	NA	NA	Gm9172
chr8	75401968	75402310	343	+	0	NA	NA	NA	NA	NA	Gm19885
chr8	19784746	19784856	111	+	2.7884381477325877	0.07668083951629397	1.1340766579973371	0.06761521716856818	0.9460919415736594	NA	Gm10060
chr9	19203452	19205669	2218	-	0	NA	NA	NA	NA	NA	Olfr840-ps1
chr9	37941415	37942108	694	+	0	NA	NA	NA	NA	NA	Olfr879-ps1
chr12	103368772	103372467	3696	+	0	NA	NA	NA	NA	NA	Gm45777
chr8	63522922	63525881	2960	+	0	NA	NA	NA	NA	NA	Gm18645
chr8	94222993	94223634	642	+	7.966456474742227	-0.942142894525963	1.407903032909064	-0.6691816641514513	0.503379601223258	0.966809648291661	Rpl10-ps5
chr9	37911152	37911394	243	-	0	NA	NA	NA	NA	NA	Gm6796
chr8	21935351	21935824	474	+	0	NA	NA	NA	NA	NA	Gm45796
chr8	125018826	125019171	346	-	0	NA	NA	NA	NA	NA	Gm45874
chr8	71824641	71857281	32641	-	0.6098560665331763	-0.3519547266297312	2.949553686679298	-0.11932473994937623	0.9050180838788725	NA	Gm5373
chr8	105585321	105586200	880	-	18.658171140435815	-0.14528556947848978	0.5201156110961436	-0.2793332220355787	0.7799891130523213	0.99019409495233	Gm45855
chr8	83600013	83600700	688	+	0.33991069524508766	0.5810851866775116	3.3864634709475467	0.17159056687386076	0.8637594240013351	NA	Gm18001
chr9	4213922	4215941	2020	+	0	NA	NA	NA	NA	NA	Gm5363
chr8	104785828	104787612	1785	+	0	NA	NA	NA	NA	NA	Gm45782
chr8	20828353	20833219	4867	+	0	NA	NA	NA	NA	NA	Gm20946
chr8	116489186	116491109	1924	+	0	NA	NA	NA	NA	NA	Gm5357
chr8	95674696	95675394	699	-	3.326747081160685	-0.2184195160898141	1.4221288136768013	-0.15358630947439125	0.8779359323082812	NA	Gm6013
chr9	38000923	38001157	235	+	0	NA	NA	NA	NA	NA	Gm45701
chr8	109973953	109974352	400	-	0	NA	NA	NA	NA	NA	Gm45795
chr8	94760288	94761237	950	+	0	NA	NA	NA	NA	NA	Gnb1-ps3
chr8	93141331	93154116	12786	-	0	NA	NA	NA	NA	NA	Gm45910
chr8	97163793	97165030	1238	+	2.1691981968739986	-1.0098420316464252	1.2957919280379468	-0.779324218492008	0.4357887517879415	NA	Gm5131
chr8	88051511	88070810	19300	-	0	NA	NA	NA	NA	NA	Gm2716
chr10	50422134	50422808	675	-	20.321308901082602	-0.29475510107746955	0.4947236336979546	-0.5957974937931254	0.5513105181936183	0.9738324422885033	Gm46223
chr10	29198954	29221940	22987	+	0.11292030248820795	0.565660021741436	3.533811540930396	0.16007079471830205	0.8728253069336132	NA	Gm49353
chr9	122478750	122479262	513	+	0	NA	NA	NA	NA	NA	Gm47129
chr9	120754979	120755526	548	-	0.2392005516401094	1.3124041602708636	3.526421418245118	0.3721631661720016	0.709771368645903	NA	Gm18101
chr9	6665497	6665775	279	-	0	NA	NA	NA	NA	NA	Gm48674
chr9	11277000	11278043	1044	-	0	NA	NA	NA	NA	NA	Gm18934
chr9	39158924	39159923	1000	+	0	NA	NA	NA	NA	NA	Olfr942-ps1
chr9	102570582	102571227	646	-	0	NA	NA	NA	NA	NA	Gm17950
chr10	30780857	30782271	1415	-	1.0420086055084794	0.24507448819093114	1.7111693188304617	0.1432204782390751	0.8861160572475293	NA	Gm5171
chr9	27611600	27612122	523	+	0	NA	NA	NA	NA	NA	Gm8106
chr9	82196479	82197195	717	-	0	NA	NA	NA	NA	NA	Gm19228
chr10	94097483	94098140	658	-	0	NA	NA	NA	NA	NA	Gm18391
chr4	52878008	52878702	695	+	0	NA	NA	NA	NA	NA	Gm47786
chr9	22204493	22205583	1091	+	0	NA	NA	NA	NA	NA	Gm18228
chr9	22330173	22330500	328	-	2.011639450282824	0.865663831943128	1.715797957604984	0.5045255055271628	0.6138921436124892	NA	Gm6607
chr9	20399922	20401860	1939	-	0.33125805379816986	0.5901930849005776	3.41117283490756	0.17301764333397412	0.8626375593919993	NA	Gm29761
chr10	18302669	18303062	394	-	0.09341886589348748	-0.8770124986578378	3.533811540930396	-0.24817749574357167	0.8039970775614641	NA	Gm48229
chr9	63898265	63898802	538	+	1.0719709610325772	-1.8204392755662366	3.120313159931484	-0.5834155683291128	0.5596135799633033	NA	Gm18541
chr2	36526820	36526897	78	+	0	NA	NA	NA	NA	NA	Gm47783
chr10	19101545	19102318	774	+	0	NA	NA	NA	NA	NA	Tpi-rs5
chr10	30179726	30180224	499	+	0	NA	NA	NA	NA	NA	Gm2829
CHR_MG190_MG3751_PATCH	70762974	70766626	3653	-	522.493737152526	0.038923361744783606	0.21665703981173923	0.17965426730931733	0.8574239985701891	0.9934702313253594	Ifi30
chr9	31782984	31783703	720	+	0	NA	NA	NA	NA	NA	Gm8171
chr9	39364561	39365509	949	+	0	NA	NA	NA	NA	NA	Olfr949-ps1
chr10	38433979	38434135	157	-	0	NA	NA	NA	NA	NA	Gm48198
chr9	15682902	15683535	634	+	0	NA	NA	NA	NA	NA	Gm5119
chr10	3212803	3235033	22231	-	0.5873113975364342	2.597470355061208	3.410423218182881	0.7616269855344155	0.4462826641606504	NA	Gm6667
chr9	98888211	98888907	697	+	0	NA	NA	NA	NA	NA	Gm33700
chr9	38945167	38945715	549	-	0	NA	NA	NA	NA	NA	Olfr931-ps1
chr9	55094326	55095370	1045	-	0	NA	NA	NA	NA	NA	Gm7395
chr9	41513525	41513780	256	-	0	NA	NA	NA	NA	NA	Gm48736
chr2	86638765	86639725	961	-	0	NA	NA	NA	NA	NA	Olfr1084
CHR_MG3835_PATCH	11381831	11382207	377	+	0.48114495046303574	-0.9194783535858863	3.0880875156794643	-0.29775009578495565	0.7658939055943694	NA	AC243907.1
chr9	43683053	43683941	889	+	0	NA	NA	NA	NA	NA	Gm5364
chr9	78767107	78767532	426	-	0	NA	NA	NA	NA	NA	Gm46138
chr2	85669822	85672240	2419	+	0	NA	NA	NA	NA	NA	Olfr1005-ps1
chr9	20413175	20413387	213	+	0	NA	NA	NA	NA	NA	Gm48729
chr9	36381685	36381899	215	+	0.28783343698394925	-0.8770124986578376	3.533811540930396	-0.24817749574357162	0.8039970775614641	NA	Gm48407
chr9	18298833	18300651	1819	-	0.23984428945319336	-0.17480053370212711	3.533811540930396	-0.04946515445928532	0.9605486059032805	NA	Gm19178
chr2	89719575	89725012	5438	-	0	NA	NA	NA	NA	NA	Olfr1252
CHR_MG4281_PATCH	178212039	178212415	377	+	2.5661357349113296	0.1367522775559438	1.0918142323342679	0.12525233094239055	0.9003237892991179	NA	AC119928.1
chr10	41362837	41364964	2128	-	0	NA	NA	NA	NA	NA	Gm18305
chr9	51656891	51657461	571	+	0.6571662231031329	-2.8799295079777907	2.738973915947289	-1.0514629187265376	0.2930460315268583	NA	Gm8959
chr9	8476273	8476487	215	+	0	NA	NA	NA	NA	NA	Gm47517
chr9	23876783	23877160	378	+	0	NA	NA	NA	NA	NA	Gm47638
chr9	52764011	52764239	229	+	0	NA	NA	NA	NA	NA	Gm47981
chr10	35242123	35242743	621	-	0	NA	NA	NA	NA	NA	Gm18729
chr9	32078281	32078765	485	+	0.1323724457819438	0.5656600217414348	3.533811540930396	0.16007079471830168	0.8728253069336135	NA	Gm47496
chr10	45875291	45876086	796	+	620.8072567736524	-0.12140830309691589	0.3611598284395286	-0.33616225708569936	0.7367485128486286	0.9894929608619422	Gpx4-ps2
chr9	32044385	32044858	474	-	0	NA	NA	NA	NA	NA	Gm47481
chr10	28988799	28990440	1642	-	0	NA	NA	NA	NA	NA	Gm18508
chr10	91252145	91259344	7200	-	0	NA	NA	NA	NA	NA	Gm18705
